OBJECTID,SYSTEM,MONTHDAY_INSTALLED,YEAR_INSTALLED,LIFECYCLESTATUS,OWNER,SUBTYPE,HYDRAULICID,FACILITYID,VEGETATION,Shape__Area,Shape__Length
2842,GSWI,,,PRP,PRIVMAND,1,,293b167d-ebf0-4cf2-a562-ddccddb66ba6,,132.453125,51.7743561963556
2843,GSWI,,,PRP,PRIVVOL,1,,92e8e486-8a51-43d5-a90c-dd6edae0b88d,,2833.26953125,234.874000362234
2844,GSWI,,,PRP,PRIVVOL,1,,71dd7490-3bc9-4402-a76e-37e5720a062f,,634.890625,175.578819668233
2845,GSWI,8_25,2017,ACT,PRIVVOL,1,,80825b0f-a97b-40c7-a98a-cbbba6b1738e,,2434.37109375,218.327703754679
2846,GSWI,8_25,2017,ACT,PRIVVOL,1,,581b91d3-a3f5-4a4d-a136-0f31201acb1a,,1421.484375,184.059495480165
2847,GSWI,9_27,2017,ACT,PRIVVOL,1,,24165ee2-639e-47a3-990d-5928966611c6,,499.71875,99.4921911674345
2848,GSWI,9_27,2017,ACT,PRIVVOL,1,,4e62e34d-41db-49de-a809-e0e5a8e2be1b,,226.859375,69.2398340824826
2849,GSWI,9_27,2017,ACT,PRIVVOL,1,,3f5bd628-d42d-4aa6-85ef-a965205ca2f3,,3276.625,289.028145155016
2850,GSWI,9_27,2017,ACT,PRIVVOL,1,,3bb9f022-f05f-47cc-a2ae-b3b1294929d3,,1494.59765625,230.385318102769
2851,GSWI,10_29,2018,ACT,PWD,1,,d856350c-a482-4ab1-ae18-ad7d0a393f30,,273.37109375,76.229777149477
2852,GSWI,10_26,2015,ACT,PRIVMAND,1,,1b7df745-896d-4b34-af0a-dce1d29090f2,,652.48828125,118.131129303146
2853,GSWI,10_26,2015,ACT,PRIVMAND,1,,bd104e71-8372-4447-b837-553f6ad321f8,,775.01171875,117.002351512193
2854,GSWI,10_29,2018,ACT,PWD,1,,e513fe2f-ae47-44da-bdd4-de6b1d15fd89,,158.94921875,65.0675985439359
2855,GSWI,10_29,2018,ACT,PWD,1,,6c0c6c2f-e47f-4d78-8edf-5eb48b7f20a9,,133.34765625,56.5170749184718
2856,GSWI,3_27,2020,ACT,PRIVMAND,1,,bded2231-7277-4a17-adfe-0170d95c04d9,,5842.53515625,966.491455200896
2857,GSWI,3_27,2020,ACT,PRIVMAND,1,,3a42bb66-e1ac-461f-8531-f7e763de99b5,,1839.625,180.991394015616
2858,GSWI,10_20,2020,ACT,PRIVMAND,1,,1282c9a4-0943-4e14-8918-6c364ea3939a,,275.6640625,295.730862223012
2859,GSWI,5_1,2018,ACT,PRIVMAND,1,,26d3a080-4110-4e67-a383-8094793dbde9,,264.23828125,65.0713073433682
2860,GSWI,11_14,2017,ACT,PWD,1,,871f5a7e-1cc1-48be-95b3-50240f2a7cfe,,54.99609375,59.3069665958613
2861,GSWI,1_9,2015,ACT,PRIVMAND,1,,d0983dc6-f0c6-4465-81a5-1c73f63ea6a6,,641.73828125,101.359312279179
2862,GSWI,1_15,2019,ACT,PRIVMAND,1,,be2181fe-8524-4b4b-84c0-ed6c0598f87d,,558.35546875,97.8914237522767
2863,GSWI,9_27,2013,ACT,PRIVMAND,1,,519f6ba1-7bc3-4813-b326-6c2f61de8a98,,1011.25,130.462199115822
2864,GSWI,4_22,2021,ACT,PRIVMAND,1,,f532b6da-01d7-4a89-8950-b33d1bd22bd7,,909.63671875,259.475332161188
2865,GSWI,7_3,2019,ACT,PRIVMAND,1,,af9feb8b-91ad-49bf-ab61-829d204a5d44,,317.7421875,71.7228960929523
2866,GSWI,,,PRP,PRIVMAND,1,,e95dc05c-12ef-4b48-869e-a0615ed751cb,,554.9921875,117.848122821106
2867,GSWI,,,PRP,PRIVMAND,1,,1dae855b-b5b4-4320-8018-5b6835042a6e,,1077.44921875,155.501269790556
2868,GSWI,9_4,2020,ACT,PRIVMAND,1,,8a5c02ff-8db8-4134-928f-309700146559,,66.5078125,35.004629468882
2869,GSWI,,,PRP,PRIVMAND,1,,2817641d-be4e-4d45-83e4-90d482e2e504,,1271.48046875,192.35362530029
2870,GSWI,,,PRP,PRIVMAND,1,,69793c8a-fd48-4083-bd4f-e28b80496a0c,,3050.43359375,496.497730070132
2871,GSWI,,,PRP,PRIVMAND,1,,21fa259a-a1da-416a-8aa5-3c30a7bb477c,,2071.05859375,260.625767622506
2872,GSWI,,,PRP,PRIVMAND,1,,8a8281cb-c282-4f06-8cb8-d97e3e928fc5,,355.85546875,124.420351650483
2873,GSWI,,,PRP,PRIVMAND,1,,1aa03d52-8304-4f30-8a1a-e8c46a8ba759,,2035.90625,251.668494560815
2874,GSWI,,,PRP,PRIVMAND,1,,513e7610-df6f-41ab-a19f-58a89638ef53,,713.74609375,126.317326510469
2875,GSWI,,,PRP,PRIVMAND,1,,c6e64315-df76-45f2-8a3f-9396f95ce748,,2381.0390625,199.68520007864
2876,GSWI,4_24,2015,ACT,PRIVMAND,1,,82002070-de63-4582-b3b2-25de803f8905,,691.87109375,106.628422369015
2877,GSWI,7_6,2020,ACT,PRIVMAND,1,,dbae077a-c373-4108-ba73-582a52838ed0,,64.0234375,38.4564963618526
2878,GSWI,6_21,2012,ACT,PRIVMAND,1,,eedae97d-5134-4efc-bf91-058e18f52890,,496.85546875,144.310527181883
2879,GSWI,6_21,2012,ACT,PRIVMAND,1,,2afaaa76-f455-45da-a052-1e1e4badc7cd,,111.1171875,63.7342703087837
2880,GSWI,10_12,2018,ACT,PRIVMAND,1,,ec40849e-bc6e-434d-bc33-1a67a44cf105,,317.09765625,82.7015897629013
2881,GSWI,10_12,2018,ACT,PRIVMAND,1,,f3c06eec-8402-469d-ae1b-21891cba0af6,,16082.1875,500.125789700595
2882,GSWI,10_12,2018,ACT,PRIVMAND,1,,b719277f-77f1-4cb7-924b-f2b7818e6074,,13751.1328125,488.061523612341
2883,GSWI,7_21,2009,ACT,PRIVMAND,1,,c487f9f0-7627-4bc1-8949-1583a99f5ddd,,329.55859375,115.120983889338
2884,GSWI,2_12,2014,ACT,PRIVMAND,1,,0bc27a45-ec13-474e-8e53-07fe94c3af62,,718.546875,154.026465375226
2885,GSWI,8_14,2017,ACT,PRIVMAND,1,,05b22643-67df-446f-aa40-8e81bcc06089,,1637.55078125,232.99167986112
2886,GSWI,8_14,2017,ACT,PRIVMAND,1,,a6edbb24-d78f-4e3e-ace9-79467c288275,,669.26171875,125.398644430783
2887,GSWI,10_16,2013,ACT,PRIVMAND,1,,c8d96c06-59bc-4405-8308-777026f29f2f,,363.19140625,141.337621269486
2888,GSWI,10_16,2013,ACT,PRIVMAND,1,,ac5920e7-6390-40b7-9cb5-9d945ad4381c,,558.72265625,113.183967325583
2889,GSWI,2_20,2014,ACT,PRIVMAND,1,,23fd8fb1-89c9-43b7-9429-a1a29bf61410,,376.484375,82.9072071608243
2890,GSWI,2_20,2014,ACT,PRIVMAND,1,,bf2a98d4-cd81-4f19-a73e-0cb3a6f7705f,,182.96484375,59.1320471121085
2891,GSWI,2_20,2014,ACT,PRIVMAND,1,,cc85131e-8594-4600-a65f-cf98f7cd5622,,324.0078125,133.200542234645
2892,GSWI,1_13,2016,ACT,PRIVMAND,1,,05f317a0-8330-4bea-aed4-63a001ac9d6f,,762.94140625,119.868513149023
2893,GSWI,1_13,2016,ACT,PRIVMAND,1,,dad8c980-7d7a-4126-b189-488d34b4c194,,13274.75390625,477.092621068213
2894,GSWI,1_13,2016,ACT,PRIVMAND,1,,e359a610-e747-4b2d-9050-820ee5f5df00,,1816.58203125,782.178746049361
2895,GSWI,1_13,2016,ACT,PRIVMAND,1,,246c51c0-9ca2-48b9-8e53-bca69bc8fc41,,2361.359375,207.15265014516
2896,GSWI,3_16,2015,ACT,PRIVMAND,1,,ef9b77c6-fe6e-4f8d-b559-619e41f82991,,325.68359375,106.61769826322
2897,GSWI,2_25,2016,ACT,PRIVMAND,1,,b4e9a7ad-689d-4117-ac7c-08bcfb40ea30,,780.25390625,150.146379339636
2898,GSWI,11_3,2016,ACT,PRIVMAND,1,,be7227f6-ec66-4403-9ed2-81e0907132e9,,150.54296875,102.845371070188
2899,GSWI,1_5,2009,ACT,PRIVMAND,1,,af6a3eab-0544-4826-81e5-9aff4c006b62,,44.54296875,29.836519892569
2900,GSWI,3_30,2017,ACT,PRIVMAND,1,,28280115-31ee-4235-92e5-95908c129816,,1149.08203125,231.414334893808
2901,GSWI,6_9,2015,ACT,PRIVMAND,1,,88fa0afb-c4da-4726-8b7d-512ad8483ecb,,353.84375,84.3203258164052
2902,GSWI,8_16,2013,ACT,PRIVMAND,1,,8c5f840e-cf50-4ce3-90db-d19a73ea4701,,253.30859375,63.6632921671428
2903,GSWI,8_16,2013,ACT,PRIVMAND,1,,434aa383-dec4-407f-954e-f732eb8c4f27,,1279.21875,192.337135742374
2904,GSWI,8_16,2013,ACT,PRIVMAND,1,,cdacfdf2-8fdb-4f09-9ca5-3e9976c73cf5,,151.984375,50.9538610261686
2905,GSWI,2_27,2013,ACT,PRIVMAND,1,,92a201de-8488-4660-8ace-5b39d5cc2528,,1619.59765625,165.216555991745
2906,GSWI,3_20,2019,ACT,PWD,1,,019a14b5-3781-47fd-8c82-65c86ae48af9,,400.046875,119.289687890012
2907,GSWI,3_20,2019,ACT,PWD,1,,aa13aef3-05d1-46f5-aa58-6cec0a16e5e3,,197.8671875,59.633181662548
2908,GSWI,3_20,2019,ACT,PWD,1,,791c6903-8863-4d50-85b9-21f7b040e0a5,,198.03515625,59.6675655276822
2909,GSWI,,,PRP,PRIVMAND,1,,70aadddd-b583-405b-8baf-7b78a2788101,,1672.09765625,167.395801924728
2910,GSWI,,,PRP,PRIVMAND,1,,dee3fcc9-3760-43f5-b9d3-44e404523c3b,,911.03125,160.221279724288
2911,GSWI,1_30,2019,ACT,PRIVMAND,1,,27dfef40-89c5-42c9-9cba-b56b732295b2,,709.6953125,125.23051733598
2912,GSWI,6_23,2015,ACT,PRIVMAND,1,,b4e53298-af7e-4c20-91c9-c51da8007e7e,,12017.546875,447.461681635287
2913,GSWI,4_12,2017,ACT,PRIVMAND,1,,94a8ec3b-6ffe-4441-a7ec-f904e66ebfa7,,527.34375,126.321343212596
2914,GSWI,4_12,2017,ACT,PRIVMAND,1,,8114a860-96dc-4987-96b7-4b819c772702,,2229.8984375,223.574356653463
2915,GSWI,12_4,2017,ACT,PRIVMAND,1,,083bb83e-1b2d-4480-bc05-4dcee3d43d7d,,1001.796875,134.338754186134
2916,GSWI,6_14,2017,ACT,PRIVMAND,1,,2c6b6a71-355d-4f6c-b680-dd53dae1f623,,732.3203125,737.159559330197
2917,GSWI,11_5,2020,ACT,PRIVMAND,1,,e3b48a6b-fda1-4b26-8fd6-0069dc9583d6,,178.55859375,66.2745394608136
2918,GSWI,3_20,2019,ACT,PWD,1,,d0b81cfc-eb74-4e2d-9000-b8d4bbf47190,,459.83984375,118.676994339772
2919,GSWI,,,PRP,PRIVVOL,1,,0cfc1791-419e-4aad-9181-c585c26e97d0,,2030.04296875,213.646165899243
2920,GSWI,,,PRP,PRIVVOL,1,,ae6857f9-37ca-4323-9386-4ded4fa98da8,,391.234375,79.2063811930356
2921,GSWI,,,PRP,PRIVVOL,1,,20b41d11-07b6-4767-8e55-b5d2fa771cab,,1365.703125,225.166597442651
2922,GSWI,9_12,2018,ACT,PRIVVOL,1,,c2f32824-1552-4d5d-8d73-ce8e64d98f2b,,4342.84375,388.448475159016
2923,GSWI,9_12,2018,ACT,PRIVVOL,1,,333a99b2-61d2-4a20-9d1d-022430b1e815,,240.24609375,96.8506261812221
2924,GSWI,9_12,2018,ACT,PRIVVOL,1,,d163cb8c-c014-407d-90cf-cb6af59ceec1,,538.109375,203.386711462593
2925,GSWI,1_19,2017,ACT,PRIVVOL,1,,808e8384-56df-4d33-945a-70a8f32697dc,,229.2734375,66.0571014915444
2926,GSWI,1_19,2017,ACT,PRIVVOL,1,,c7e7a063-6a2e-44f4-a271-5c6a0bda34a6,,225.88671875,66.7063083414715
2927,GSWI,1_19,2017,ACT,PRIVVOL,1,,6d632f7d-238d-4273-a66f-565cb24d0443,,154.6796875,63.7367491794372
2928,GSWI,1_19,2017,ACT,PRIVVOL,1,,409ae1b7-6f20-43e2-bbeb-42253a39f372,,212.7578125,74.6035531463554
2929,GSWI,1_19,2017,ACT,PRIVVOL,1,,6e1a2956-27f2-43ac-bc82-8e4e8b4ffb09,,155.13671875,53.5824924904583
2930,GSWI,1_19,2017,ACT,PRIVVOL,1,,11fd00df-980c-467b-af1c-1e6fc5ab976c,,214.390625,66.3795001297125
2931,GSWI,1_19,2017,ACT,PRIVVOL,1,,ad1f5d23-9da8-4f88-b11b-4c0f490c555e,,181.484375,58.1306157201143
2932,GSWI,1_19,2017,ACT,PRIVVOL,1,,f6e7fb12-de1c-4404-8fbb-1c1df7890b64,,376.40625,125.804271541141
2933,GSWI,1_10,2019,ACT,PWD,1,,4c8757a5-197e-49c4-a257-d26ac60b0ff8,,111.28515625,60.7729726618611
2934,GSWI,1_10,2019,ACT,PWD,1,,22fc52c3-0796-4d97-b2af-a4e4733364c3,,143.14453125,87.4542473300183
2935,GSWI,1_10,2019,ACT,PWD,1,,79c69cdc-ecb1-4a71-aa83-b3393796edce,,86.26171875,50.9078290982818
2936,GSWI,1_10,2019,ACT,PWD,1,,5efe87b8-a6d6-44e8-bdc4-4ccf969af742,,140.90625,106.517455465063
2937,GSWI,1_10,2019,ACT,PWD,1,,0ef21ad8-41fa-4922-aa28-404938550d98,,178.30078125,83.5375838079479
2938,GSWI,1_10,2019,ACT,PWD,1,,15c5efb8-0c27-4ce5-a4a8-808fe728b229,,142.6484375,59.6504896183786
2939,GSWI,1_10,2019,ACT,PWD,1,,ecefcf29-b679-4cb9-bf80-f6f7225cf23e,,103.015625,50.107236392435
2940,GSWI,1_10,2019,ACT,PWD,1,,7c7e75db-3256-4b29-95f2-6149d445c597,,81.73828125,40.3220290614344
2941,GSWI,,,PRP,PRIVMAND,1,,89ef6529-3ddc-4f06-b1ed-f2c0a5a8b5aa,,627.77734375,198.263121682159
2942,GSWI,,,PRP,PRIVMAND,1,,d2b0d30b-0cbd-4365-b949-6616030e1839,,46.08203125,103.671907460617
2943,GSWI,10_22,2019,ACT,PRIVMAND,1,,d08509c5-15be-4cac-aa8a-f3e178d5c7db,,970.23828125,167.7039952319
2944,GSWI,4_2,2014,ACT,PRIVMAND,1,,856b06cd-7801-473c-90d4-cbee3206de7a,,983.9609375,163.79684944991
2945,GSWI,4_2,2014,ACT,PRIVMAND,1,,fb8b7441-2d30-4201-9d54-ccc5d3b7080a,,216.08203125,74.4496791731839
2946,GSWI,5_8,2013,ACT,PRIVMAND,1,,1d790bbd-9549-4e12-802a-d2761f499b60,,200.5859375,58.1941973825941
2947,GSWI,4_24,2017,ACT,PRIVVOL,1,,1870fafd-aaa0-4304-857f-a6337bcca219,,1153.4296875,158.894748298362
2948,GSWI,4_24,2017,ACT,PRIVVOL,1,,cc60a67d-84a2-4d63-a857-cdda76685e13,,475.6875,97.3354061833095
2949,GSWI,4_24,2017,ACT,PRIVVOL,1,,b4210552-4967-4bdf-a23d-9d5e994c58c4,,1333.09375,287.660332306634
2950,GSWI,7_14,2016,ACT,PRIVMAND,1,,38ba38b7-3116-4e1e-9f20-9182b25d0442,,568.7890625,119.519854019604
2951,GSWI,,,PRP,PRIVMAND,1,,a7f07329-bcfc-46d4-86b3-414e1ad378ab,,487.14453125,136.55775690342
2952,GSWI,3_14,2019,ACT,PRIVMAND,1,,51e35703-3c31-4e1a-ba18-26dd7d54a254,,2063.26171875,182.161589914779
2953,GSWI,8_16,2018,ACT,PWD,1,,df2c0bae-6cd8-4eb0-9d0e-44048429135b,,271.82421875,74.0180134835716
2954,GSWI,5_24,2017,ACT,PRIVVOL,1,,0e1303c0-b001-4d75-b5dd-06922cac0196,,784.71875,121.765126708023
2955,GSWI,5_24,2017,ACT,PRIVVOL,1,,13081fc8-3c61-46e5-80a9-434f17759dd1,,2148.15625,262.925898051152
2956,GSWI,5_31,2018,ACT,PRIVVOL,1,,26f5826e-bb42-44d2-a35d-2752caa1a0d2,,189.73828125,63.6812513514039
2957,GSWI,5_31,2018,ACT,PRIVVOL,1,,72a60e6b-be51-4d00-b756-f09cb9e8efc9,,438.7734375,128.131172966388
2958,GSWI,5_31,2018,ACT,PRIVVOL,1,,9ff0bb78-9c68-4a45-a7f3-ea2a26562776,,3035.8046875,274.24358125713
2959,GSWI,11_23,2018,ACT,PRIVMAND,1,,335d5a66-06a5-4e28-94ad-63a6e74a1b38,,495.26171875,96.1089623741455
2960,GSWI,8_23,2017,ACT,PRIVMAND,1,,f5f4fcc3-6bc4-4689-b5df-09ead92d96b0,,539.8359375,150.635425517139
2961,GSWI,12_23,2016,ACT,PRIVMAND,1,,643ae917-2ba4-40ea-b56b-f87097bd9e0e,,381.17578125,81.2012744150805
2962,GSWI,11_17,2016,ACT,PRIVMAND,1,,40408276-69e6-41f4-bb3e-6c3337e1aff6,,1208.30859375,141.179773618488
2963,GSWI,11_7,2013,ACT,PRIVMAND,1,,bbf8f240-32e6-4039-8747-a83a270b19ab,,827.41015625,183.97596069516
2964,GSWI,8_3,2016,ACT,PRIVMAND,1,,81e68aed-ebeb-4251-9c78-9f0f5d186268,,7.61328125,15.1194997350337
2965,GSWI,8_3,2016,ACT,PRIVMAND,1,,511c6d66-42f1-4352-9f91-1ce4ddcef90c,,9.05078125,17.5395502460487
2966,GSWI,8_3,2016,ACT,PRIVMAND,1,,873f0399-105d-4c2d-9b2c-c7e6d21b443c,,9.0546875,17.5388136359378
2967,GSWI,8_3,2016,ACT,PRIVMAND,1,,5fad647e-9fc9-4911-9175-dab8816fdf4c,,9.05078125,17.5398576710042
2968,GSWI,8_3,2016,ACT,PRIVMAND,1,,984b4818-f79f-4593-a757-73bf6defb1ce,,9.046875,17.5395969147821
2969,GSWI,8_3,2016,ACT,PRIVMAND,1,,33c75460-d03d-4929-aa10-bfcc70b658fa,,9.05078125,17.5388369876481
2970,GSWI,8_8,2016,ACT,PRIVMAND,1,,0b5f93e9-49ec-4268-b0a7-bac8883b6f9c,,198.84375,60.0591764934648
2971,GSWI,8_8,2016,ACT,PRIVMAND,1,,940178df-6899-4a2d-8026-7a699963c4a6,,228.9765625,60.5286382983951
2972,GSWI,8_8,2016,ACT,PRIVMAND,1,,15027550-9888-45b1-987d-9b206a3362cb,,1214.60546875,168.786905505208
2973,GSWI,8_8,2016,ACT,PRIVMAND,1,,ca8e6f87-85be-4eee-add7-7a1cf94b7213,,48.296875,27.9017715731141
2974,GSWI,8_8,2016,ACT,PRIVMAND,1,,04bd25ac-91cd-4a90-be75-0474f1358390,,48.29296875,27.9017392601789
2975,GSWI,8_8,2016,ACT,PRIVMAND,1,,08678f72-9e8f-40c0-87c7-c1e3e5a8b6c0,,48.37890625,27.9369551012416
2976,GSWI,8_8,2016,ACT,PRIVMAND,1,,25b2d6bc-1b6a-4340-9589-79ac06e2600d,,48.296875,27.9016179057555
2977,GSWI,8_17,2016,ACT,PRIVMAND,1,,c725ec06-2010-45c0-9576-a32647fe4953,,365.9296875,107.591054524996
2978,GSWI,8_30,2016,ACT,PRIVMAND,1,,b6e40570-9d67-4aaa-90c9-dbe68a381ac5,,132.9765625,51.6354999312976
2979,GSWI,8_30,2016,ACT,PRIVMAND,1,,042d081f-ca04-4275-b964-403b2c3534a0,,595.37890625,102.696412894037
2980,GSWI,12_9,2016,ACT,PRIVMAND,1,,1def17e3-67be-4de3-9741-0712b4d14d3d,,500.7109375,111.283981320453
2981,GSWI,12_16,2016,ACT,PRIVMAND,1,,0e7cf86c-034a-4abc-bde3-785f8fd2b509,,76.41015625,94.6945043396432
2982,GSWI,12_16,2016,ACT,PRIVMAND,1,,d22b44c8-49f9-4c22-9dba-95de957dcacf,,69.5234375,77.9679799317038
2983,GSWI,12_16,2016,ACT,PRIVMAND,1,,7185e158-a588-40e1-9352-afc699e8bc37,,141.2421875,164.948265886994
2984,GSWI,5_9,2018,ACT,PRIVVOL,1,,83687da0-69dc-4190-8d89-b6c72d75ecaa,,2723.55859375,325.892586700321
2985,GSWI,3_16,2017,ACT,PWD,1,,47d43c2b-1c39-4a79-a2f0-a903026db5d2,,158.4609375,119.35297547167
2986,GSWI,3_16,2017,ACT,PWD,1,,3e39d8e2-b685-4ae4-94a8-f2ecc905041b,,229.53515625,123.329341921087
2987,GSWI,3_16,2017,ACT,PWD,1,,d2144298-36ab-42c4-9d83-03802fa76957,,227.94921875,134.467658852287
2988,GSWI,12_5,2016,ACT,PRIVMAND,1,,44349cf0-9704-48df-9421-1e7556b8f97a,,155.09375,72.3561747347356
2989,GSWI,12_23,2016,ACT,PRIVMAND,1,,7d88a9cb-b15d-4dcb-8e94-e640eec22235,,709.921875,139.534141667906
2990,GSWI,8_8,2016,ACT,PRIVMAND,1,,168c9044-0879-426b-b086-a177d789a595,,3912.22265625,251.33158853737
2991,GSWI,8_16,2019,ACT,PRIVMAND,1,,69db1296-559f-4bb1-83ba-ea956859140e,,106.140625,42.5814362713965
2992,GSWI,3_27,2017,ACT,PRIVMAND,1,,9773240e-e9f0-4eb4-a179-30cbf0576a33,,283.2890625,102.719230781241
2993,GSWI,4_11,2017,ACT,PWD,1,,3a4e46c6-8f8c-4988-8827-b8b16035e6eb,,1147.25390625,253.042601331173
2994,GSWI,6_1,2018,ACT,PRIVMAND,1,,998cab96-976d-46a6-aa18-406ee9f1581c,,55.2265625,63.3978689298452
2995,GSWI,9_27,2018,ACT,PRIVMAND,1,,8ea9cf77-bb4c-4331-b426-c2d522abd5f1,,245.4609375,131.235489718921
2996,GSWI,9_27,2018,ACT,PRIVMAND,1,,79dc850f-a027-4c0e-a3cd-f7e2ab851107,,251.21875,131.421678447332
2997,GSWI,9_28,2018,ACT,PRIVMAND,1,,4bd5d1cf-3060-4e69-814b-a8e72be5a32f,,2328.34375,288.851869223813
2998,GSWI,1_2,2018,ACT,PRIVMAND,1,,61273b78-4388-465a-b802-3bc98bd07c6f,,485.2734375,138.80328147966
2999,GSWI,1_7,2019,ACT,PWD,1,,36e2074a-828a-4af9-b9e1-4ce403ba99f7,,169.54296875,132.745818659381
3000,GSWI,1_7,2019,ACT,PWD,1,,e9f0a431-75c8-406a-b2be-229f8ed3854a,,84.296875,77.1925797587085
3001,GSWI,1_7,2019,ACT,PWD,1,,ab689de6-2387-488e-a265-ea0fc20129a0,,77.9765625,70.0206093364995
3002,GSWI,1_7,2019,ACT,PWD,1,,4b437256-186c-4a3d-b4c9-e0daa1f43137,,93.18359375,83.5637705986391
3003,GSWI,9_25,2019,ACT,PWD,1,,2b750678-1cfe-4ca4-a747-571bfecce2c3,,110.73828125,75.8505969111008
3004,GSWI,11_1,2018,ACT,PWD,1,,f43478a6-77e8-4842-9bb0-21cf36fc9f69,,200.44140625,95.9919223890379
3005,GSWI,,,PRP,PRIVVOL,1,,c90cb2f1-9460-4bcb-a3f0-2ca29cb8dd22,,861.28125,168.253827246019
3006,GSWI,,,PRP,PRIVVOL,1,,42aaf3a6-3271-4312-be82-7a2575e92a7f,,679.13671875,104.46821005767
3007,GSWI,,,ACT,PRIVVOL,1,,7754626a-a5eb-4fa9-997f-d63247bffdee,,280.6328125,77.8603507248561
3008,GSWI,,,PRP,PRIVVOL,1,,7d799fb6-481b-4b7e-808e-55edf9108d6a,,571.89453125,103.882557801229
3009,GSWI,5_2,2018,ACT,PRIVVOL,1,,4c406378-431f-4da0-895a-e0766aec2ce9,,856.9296875,428.89999698317
3010,GSWI,10_31,2017,ACT,PRIVVOLSMIP,1,,74c57bd5-b149-4755-856e-4e54c371b076,,194.91796875,69.2216469699335
3011,GSWI,,,PRP,PRIVMAND,1,,b13a6642-5307-4ce3-826e-a3df12071170,,35.56640625,23.9111604696717
3012,GSWI,1_13,2020,ACT,PWD,1,,9260a3cb-e153-45ab-9c80-16a3bed785e6,,650.12890625,119.313940115394
3013,GSWI,1_13,2020,ACT,PWD,1,,6f82827c-6ca8-4aa8-bfce-8271494899a1,,30.546875,41.5787616267314
3014,GSWI,1_13,2020,ACT,PWD,1,,dc1ce5cf-1ed0-43fc-a0f8-e6e7f7ad4add,,223.73046875,70.7414634826602
3015,GSWI,1_13,2020,ACT,PWD,1,,8523dd68-ea59-4393-a1a6-14ed1ac8ec60,,152.4453125,64.5355279933657
3016,GSWI,8_31,2017,ACT,PRIVVOL,1,,21446388-e281-4e17-85ad-cb9379cc6a40,,3010.03515625,425.15859337804
3017,GSWI,8_25,2017,ACT,PRIVVOL,1,,9dd22453-ec0d-4b02-aeba-176abd174804,,652.8203125,171.232045274999
3018,GSWI,8_25,2017,ACT,PRIVVOL,1,,aaaaf313-12b3-473c-8b3f-c87c1f66061c,,436.890625,370.270335332373
3019,GSWI,1_13,2020,ACT,PWD,1,,486b3b19-b122-4e94-8dfa-74cfe5b82d3f,,931.078125,134.067643598097
3020,GSWI,8_17,2017,ACT,PRIVVOL,1,,b9ac79f4-4ec0-4b89-8cd9-2b5997ee5331,,1605.20703125,175.511402745663
3021,GSWI,7_23,2018,ACT,PWD,1,,5c59f073-bbc6-4acc-9d2f-9db3d0cd1358,,168.43359375,66.2831823002838
3022,GSWI,7_23,2018,ACT,PWD,1,,69625202-a0f8-4844-8b5a-14cc4edc22fc,,782.82421875,123.182624823052
3023,GSWI,8_8,2016,ACT,PRIVMAND,1,,da9c9e4d-ef51-46c6-922b-f738e6a34699,,6.2265625,10.8163144088357
3024,GSWI,8_8,2016,ACT,PRIVMAND,1,,e22d59b3-88ed-4ea2-8c75-eecc9880442c,,5.453125,9.48379147330137
3025,GSWI,12_20,2016,ACT,PRIVMAND,1,,87613482-6c14-4318-a298-bfd21e3d101d,,443.02734375,106.650920370569
3026,GSWI,2_3,2017,ACT,PRIVMAND,1,,5fa5b40a-00a7-498f-87a3-1ba0dfa60fa6,,570.4453125,119.47802714854
3027,GSWI,3_29,2017,ACT,PRIVMAND,1,,3b54f05a-d015-4024-bdf1-542b39da8f8f,,1066.08984375,261.333578677685
3028,GSWI,9_27,2018,ACT,PWD,1,,642d8541-11b8-4e69-af4b-69a91e56846d,,183.8359375,113.123096121873
3029,GSWI,2_9,2017,ACT,PRIVMAND,1,,45da01ac-5d94-411a-b4e4-e6197e865d68,,296.3984375,85.8114562372953
3030,GSWI,,,PRP,PRIVVOL,1,,d50b171d-61c6-4fd4-8f41-cd1bf85b4563,,1846.171875,230.307716394501
3031,GSWI,,,PRP,PRIVVOL,1,,5f718fd7-c5c4-4bf1-8571-98c3e121f953,,364.37890625,181.043917835847
3032,GSWI,,,PRP,PRIVVOL,1,,707f4482-b95a-4eae-8206-3a8b9d7b8d36,,2100.96875,376.04897329427
3033,GSWI,9_6,2018,ACT,PRIVVOL,1,,a2ab4d98-5880-4400-aa23-1e1266aec72c,,1053.546875,182.670581336378
3034,GSWI,9_6,2018,ACT,PRIVVOL,1,,f5089de3-7d73-488c-a8ca-53d2575a6b66,,1834.82421875,344.679921650515
3035,GSWI,10_9,2018,ACT,PRIVVOL,1,,f13e0c2a-94c6-4c5c-bbd0-3862d851f98c,,1860.50390625,236.778739965242
3036,GSWI,10_9,2018,ACT,PRIVVOL,1,,348e343d-fb80-4970-bd83-7ab4dbef6eb1,,1999.44140625,180.732272173789
3037,GSWI,9_7,2018,ACT,PRIVVOL,1,,88bcd97d-7b49-4bb2-b128-30b1de947fe1,,1229.86328125,186.230381379987
3038,GSWI,9_7,2018,ACT,PRIVVOL,1,,450a2ccd-59b6-4051-b1c7-25374df22b36,,1280.4453125,192.768528019253
3039,GSWI,12_22,2017,ACT,PRIVMAND,1,,6ffad1bc-7ae2-4606-a5c2-792ff71fa65c,,2577.953125,770.332916465268
